id_user,timestamp,source,message,category
1272,12/18/2024,livechat,"""Can you see the spins round? Where did it say minor  won""",freespin issues
15307,12/18/2024,livechat,"""Oh ok...so i can play the spins first...""",game issues
15273,12/18/2024,livechat,"""I made a new account today and I know for a fact that nobody in my household has one because I live alone with my 3 ywar old daughter.""",account issues
14938,12/18/2024,livechat,"""I did it ony cash app""",other
15580,12/18/2024,livechat,"""Hello, good day, I received an email from you asking me to upload the deposits I made in the game, but I have already uploaded all the deposits made. Please check. Thanks.""",other
15696,12/18/2024,livechat,"""is there an maximum amount of times you can withdrawal daily""",account issues
15640,12/18/2024,livechat,"""I'll keep looking, problem is I just moved to a new place""",other
15840,12/18/2024,livechat,"""I want to talk to a live representative""",other
1371,12/18/2024,livechat,"""No thanks. I appreciate your help alot""",other
14935,12/18/2024,livechat,"""I just had this before, because of a bitcoin transaction""",payment issues
9146,12/18/2024,livechat,"""Mate I've been a customer for over 5 years and I have never found it this hard to verify a bank deposit I payid a payment and it doesn't come up under my statements what I provided is more than enough""",payment issues
15185,12/18/2024,livechat,"""I sent n ten bucks last night and it's not n my account I refreshed the address this is crazy stuiped""",payment issues
15663,12/18/2024,livechat,"""Can I play on""",other
2580,12/18/2024,livechat,"""Im trying to play my fs and everytime I click on the game it takes me right back to free spin page and that's it""",freespin issues
15947,12/19/2024,livechat,"""but then its only for one of the two transactions . maybe the other will come up next ? I have never seen anything like this before""",other
15720,12/19/2024,livechat,"""and see how much I will have left""",other
2348,12/19/2024,livechat,"""I was playing Jack I played my free spins on the jackpot mania and I got the 333 a gambled it if I won it was 666 and I didn't receive my the minor""",game issues
15543,12/19/2024,livechat,"""I did not intend to activate it""",other
949,12/19/2024,telegram,"""Do you know why my play is still suspended?  I know I withdrew too much. The game me back the $100 I could with draw so I did but my play is still suspended?""",game issues
15710,12/19/2024,livechat,"""You guys owe me BTC rewards for my deposit""",payment issues
7463,12/19/2024,livechat,"""I sent 13.97 to my account sometime ago and it's still not there?""",account issues
16027,12/19/2024,livechat,"""I had 15 free spins and they say expired on the 12th of I'm not mistaking I don't have no email saying that I want my 15 free spins""",freespin issues
15406,12/19/2024,livechat,"""Thats ok, thank you.""",other
15472,12/19/2024,livechat,"""Hey, is there any chance that you could provide me some free spins?""",freespin issues
15202,12/19/2024,livechat,"""let me try to send it again""",other
15077,12/19/2024,livechat,"""sigh, well can it be forgiven this time since, i didn't know that""",other
15572,12/19/2024,livechat,"""Good day I wanted to ask how much of the bonus I still have to turn over because when I look at my profile something can't be right because I got a picture of over 900 euros and the bonus that I have to turn over was something like 500 something so the bonus turnover can't be 500 something anymore because over 900 euros were played and won""",account issues
15744,12/19/2024,livechat,"""for example hitting a bonus on a slot then leaving the game to hit another bonus on a different slot and opening them 1 by 1 at the end?""",other
15259,12/19/2024,livechat,"""Hi it’s my birthday tomorrow and I’m hoping I can please have a free bonus for being a loyal player all year""",freespin issues
740,12/19/2024,livechat,"""gien my years of experience""",other
15459,12/19/2024,livechat,"""With bitcoin and LTC""",payment issues
15591,12/19/2024,livechat,"""if thats the rules its fine, it does not specify only one type of crypto""",other
15339,12/19/2024,livechat,"""I I ly have this from a month ago""",other
14912,12/19/2024,livechat,"""awww!! Thank you so much!!!""",other
14658,12/19/2024,livechat,"""But there didnt stand accept""",other
14900,12/19/2024,livechat,"""and i normally i get a e-mail that the withdrawal is accepted""",other
15532,12/19/2024,livechat,"""Hello, the messages I write in the chat section of the Evolution game immersive roulette table are not visible to any user, what is the reason?""",game issues
14900,12/19/2024,livechat,"""sorun devam ediyor""",freespin issues
15054,12/19/2024,livechat,"""When u choose usd then they pop up like this second picture""",other
15295,12/19/2024,livechat,"""if you can just reset them or ask someone on the tech team to do so then I will choose btc this time. Sorry I did not mean to do this""",other
15989,12/19/2024,livechat,"""because over here i know i made 2 deposits on tuesday night still very tuesday""",payment issues
15645,12/19/2024,livechat,"""i made my first deposit on wednesday in the morning""",payment issues
15467,12/19/2024,livechat,"""okay I understand that but heres the problem...""",other
15992,12/19/2024,livechat,"""but just in bitcoin i was still over the amount in your promotion""",payment issues
15546,12/19/2024,livechat,"""I just issued a deposit, but didn't send the $50 to reach the bonuz mania. Can I send a little more now to reach the $50 threshold?""",payment issues
15599,12/19/2024,livechat,"""My first deposit""",payment issues
13238,12/19/2024,livechat,"""Hi can you tell me my deposits and withdraws for the last 7 days please""",payment issues
14823,12/19/2024,livechat,"""I didn’t get the email you guys said you sent to confirm my bitcoin address so I can cash out.""",payment issues
15751,12/19/2024,livechat,"""Where is the US!???""",other
15503,12/19/2024,livechat,"""thats not cool but ok just won’t play on here if it’s going to cheat when you get the bonus and manually keep restarting not cool""",game issues
14711,12/19/2024,livechat,"""when I started it was 75$ !""",other
956,12/19/2024,livechat,"""I sent some bitcoin and it's got 7 confirmations but don't see it on my account""",payment issues
15827,12/19/2024,livechat,"""I didn't play the 75 free spins at all and it's say I played it""",freespin issues
15004,12/19/2024,livechat,"""Please give mey 75 free spins""",freespin issues
16176,12/19/2024,livechat,"""Yeahh right it's not a cash back""",other
16224,12/19/2024,livechat,"""I have used it before it worked almost immediately""",other
955,12/19/2024,livechat,"""Hello, can you check where is my withdrawal of $500 is which was successful on the 16 Dec it is still not in my account. You can call me on 0407506870""",account issues
15099,12/19/2024,livechat,"""Yes but the one nefore""",other
15368,12/20/2024,livechat,"""Correct I played that after my free spins but before I played the free spins I activated my Friday loyalty bonus and played the glamour alligator game and the button got stuck and wouldn’t stop and used $23 of my money. I was issued $35""",game issues
16014,12/20/2024,livechat,"""like can u show me how ?""",other
15891,12/20/2024,livechat,"""DIE YOU FUCKING BITCH""",other
14897,12/20/2024,livechat,"""I just claimed my daily and it got stuck I can’t play""",game issues
13009,12/20/2024,livechat,"""I have 3 issues""",other
15793,12/20/2024,livechat,"""GIVE ME WHAT YOU FUCKINNG OWE ME""",other
15304,12/20/2024,livechat,"""I will I promise""",other
16224,12/20/2024,livechat,"""I still haven't received my loyalty bonuses""",payment issues
746,12/20/2024,livechat,"""I know I met the minimum I exceeded toe minimum but still haven't gotten it""",other
184,12/20/2024,telegram,"""Account disabled""",account issues
16159,12/20/2024,livechat,"""Tell me what can i do to get my funds""",payment issues
14925,12/20/2024,livechat,"""how bout some free spins for being a great loyal customer :)""",freespin issues
15678,12/20/2024,livechat,"""Please shut down my account""",account issues
16029,12/20/2024,livechat,"""Ah ok, I see the team will adjust my withdrawal if needed""",other
15811,12/20/2024,livechat,"""That's the link to the blockchain""",freespin issues
15535,12/20/2024,livechat,"""meaning, I won’t have to redo the transaction correct?""",other
15312,12/20/2024,livechat,"""Its not the option i deposited with""",other
15157,12/20/2024,livechat,"""Or do I have to deposit before I can withdraw?""",payment issues
1073,12/20/2024,livechat,"""However it doesn't show for me on my casino to play""",game issues
16331,12/20/2024,livechat,"""Sir please 🙏 tell me a exchange proses route in""",other
11408,12/20/2024,livechat,"""I can't access my 15 spins""",freespin issues
16267,12/20/2024,livechat,"""I just responded I uploaded my id and bank statement for verification for my account""",account issues
16266,12/20/2024,livechat,"""Hei agein i have no try to fine place to use my vin, but its denaid all plays. It say I aut of fonds so I can not fine the plays you told me to play""",other
412,12/20/2024,telegram,"""I know but why didn't it work I literally typed it in before they even fixed it and made it an additional 200 people""",other
15517,12/20/2024,livechat,"""No, that’s not even what am I supposed to do with that? I won $.16 on 20 spins that’s ridiculous.""",other
15526,12/20/2024,livechat,"""You guys are the worst you guys used to be really good and now you are literally the worst Casino out there""",game issues
16013,12/20/2024,livechat,"""Can you verify ?""",freespin issues
14429,12/20/2024,livechat,"""Oh ok how do I do that""",other
15657,12/20/2024,livechat,"""im sick of depositing hgundreds and hundreds to get fuck all back""",payment issues
16161,12/20/2024,livechat,"""you haven’t told me why it’s not confirmed""",other
15912,12/20/2024,livechat,"""Like I said again you clearly said I should just delete my account since there's someone else here who plays it and who's claiming everything so I shouldn't bother""",account issues
15634,12/20/2024,livechat,"""Nope like you said there's someone else here who plays the game given out the same IP same Internet router that goes out to the whole house and I could still claim my withdrawal and or promotion not knowing if they even clicked on it????!""",other
15731,12/20/2024,livechat,"""One last thing is can you delete my account or any account associated with this IP address since no one is winning""",account issues
14983,12/20/2024,livechat,"""Do I still need more validation to cash out?""",payment issues
16255,12/20/2024,livechat,"""No email was sent requesting details?""",other
15592,12/20/2024,livechat,"""I meant all say""",freespin issues
2660,12/20/2024,livechat,"""Enquiry about promotion""",freespin issues
2329,12/20/2024,livechat,"""Bigger Bass Bonanza""",other
15192,12/20/2024,livechat,"""My bonus mania didn’t activate""",freespin issues
15735,12/20/2024,livechat,"""That's why I'm back here""",other
16255,12/20/2024,livechat,"""hr Hello Mia, I never received a Friday loyalty bonus because usually it comes in the form of an amount and I only received 10 free spins""",freespin issues
3391,12/20/2024,telegram,"""Can I get another verification email? Not sure what’s going on today""",other
3075,12/20/2024,telegram,"""I have to fill in the bank details again""",account issues
945,12/20/2024,telegram,"""I got an email about a Christmas bonus, but I never got it""",payment issues
16317,12/20/2024,livechat,"""I just tried to withdraw 200 out of 257$ and it was canceled and I only got 106 back""",payment issues
16523,12/20/2024,livechat,"""Can u give me anything of a Bonus? Im a loyal player""",payment issues
15090,12/20/2024,livechat,"""Huh that’s weird I was playing for awhile but ok I’ll try that thank uou""",other
15239,12/20/2024,livechat,"""And thank you""",other
15599,12/20/2024,livechat,"""I haven't ever had a payout here only deposits I usually receive rewards on Friday not understanding why it's not the same this week""",payment issues
15075,12/21/2024,livechat,"""It looks like it won't let me play.""",game issues
15264,12/21/2024,livechat,"""are you suggesting I will have my account balance corrected then?""",account issues
15602,12/21/2024,livechat,"""I don’t know what to upload for the payment verification""",payment issues
16149,12/21/2024,livechat,"""Hi Dave I made an additional Santa’s qualifying deposit today and did not receive spins""",payment issues
16176,12/21/2024,livechat,"""Is there anything that I could be offered given those facts?""",other
15225,12/21/2024,livechat,"""I've provided the correct info \ndepisited ERC20 to your same wallett address""",account issues
16184,12/21/2024,livechat,"""Any way of me being a vip member soon? Maybe now😬""",other
16423,12/21/2024,livechat,"""All right, whatever it is you know what the fuck I’m saying bro I want 100 dog come on where is it at? You didn’t put it in my account dude.""",account issues
16117,12/21/2024,livechat,"""It's my adventure spins""",other
16536,12/21/2024,livechat,"""Okay...thank you...I just wanted a 3rd party confirmation that my wager amount was completed 😊""",payment issues
15501,12/21/2024,livechat,"""I will but wont be here""",other
15751,12/21/2024,livechat,"""I had over 1000 in my account and all of a sudden my phone glitched and it was all gone.""",account issues
16471,12/21/2024,livechat,"""before this deposit I made a few different ones that never made it to my account because of the “mining fees” which none of this has ever ever been a thing before or happened before.""",account issues
16170,12/21/2024,livechat,"""It read I could get 260 free spins if I deposit 150 dollars or something like that""",freespin issues
15167,12/21/2024,livechat,"""My self exclusion I accidentally clicked the wrong button""",freespin issues
15706,12/21/2024,livechat,"""I just missed the time limit and was asking a one time favor""",other
15173,12/21/2024,livechat,"""I have done that the deposit was ticked but I can do that""",payment issues
16262,12/21/2024,livechat,"""Is ride your account is disabled""",account issues
16201,12/21/2024,livechat,"""Nothing came""",other
15383,12/21/2024,livechat,"""So why is it determining all the money was won with the bonus money""",payment issues
15988,12/21/2024,livechat,"""my deposit was higher I deposit 200""",payment issues
15791,12/21/2024,livechat,"""I added 15 dollars and I haven't received it yet it's been a couple of hours and I chose priority""",payment issues
16097,12/21/2024,livechat,"""It was the first one from today""",other
15534,12/21/2024,livechat,"""Any cash bonus from vip please""",payment issues
16198,12/21/2024,livechat,"""Sorry, I don’t see where to cancel it""",other
16580,12/21/2024,livechat,"""180 spins is a lot to not win anything too that was pretty disappointing I didn’t even win enough to explore the casino""",freespin issues
16278,12/21/2024,livechat,"""Will you look at my email and get me my free spins back""",freespin issues
15385,12/21/2024,livechat,"""Literally every game I’ve tried keep doing it""",game issues
16036,12/21/2024,livechat,"""i have questions about my verification.bec i need to withdraw""",account issues
16068,12/21/2024,livechat,"""of cash back I’m dollar""",payment issues
16149,12/21/2024,livechat,"""or count from I have activated""",other
15306,12/21/2024,livechat,"""I want 0% involvement bc I honestly don't know how deep it goes. But if maddi\""made\"" me. I would tell her my honest opinion. And how I arrived at it.""",other
15834,12/21/2024,livechat,"""sorry, not trying to argue.""",other
15559,12/21/2024,livechat,"""Another agent that won’t do shit but lie and scam no thanks""",other
16269,12/21/2024,livechat,"""The minimum deposit is $5 I. Deposited more than $5. And I don't know what you mean by this has happened in the past? I think I remember one time. It is because I put the positive under $5. And I was told that the minimum deposit is five dollars.No one told me anything when I deposited this money.It took my money just as good as if I was putting a hundred dollars""",other
4363,12/21/2024,livechat,"""Can i withdrawal""",account issues
15767,12/21/2024,livechat,"""Ive never used bitcoin ever. I bou GG t""",other
15265,12/21/2024,livechat,"""They weren’t""",other
16447,12/21/2024,livechat,"""No receive my deposits""",payment issues
16289,12/21/2024,livechat,"""Please help because it’s the 4 or 5 assistant and I repeat and repeat""",other
1479,12/21/2024,livechat,"""Reactivate""",freespin issues
15430,12/21/2024,livechat,"""ill never use PayPal again""",payment issues
1601,12/21/2024,livechat,"""Crypto it was an litecoin adress""",other
1187,12/21/2024,livechat,"""I called the casino cheap big difference""",game issues
15700,12/21/2024,livechat,"""Please contact support""",other
16502,12/21/2024,livechat,"""so idk what to do or anything""",other
15904,12/22/2024,livechat,"""I was just in a bonus and the screen like started over and the lady just gave me my bitcoin balance and now it’s saying like 10 dollars usd again wtf is going on""",account issues
16755,12/22/2024,livechat,"""That’s what I’m telling you I didn’t press it that many times""",other
16015,12/22/2024,livechat,"""I deposited to my disabled account""",account issues
16741,12/22/2024,livechat,"""You can't see my messages from ten minute ago to another staff""",other
16712,12/22/2024,livechat,"""please help""",other
16757,12/22/2024,livechat,"""I have recharged 65USDT cumulatively, but I didn't get the 90 free games reward""",game issues
1555,12/22/2024,livechat,"""This is my second person""",other
15089,12/22/2024,livechat,"""I think was from earlier""",other
12504,12/22/2024,livechat,"""Plz any thing u can do about t it""",other
16220,12/22/2024,livechat,"""do i cancel it""",other
15438,12/22/2024,livechat,"""How do I get my other two sets of spins for the second and third deposits?""",payment issues
16813,12/22/2024,livechat,"""what do you mean""",other
16574,12/22/2024,livechat,"""Hi there, I’m wondering why my account was randomly suspended""",account issues
16893,12/22/2024,livechat,"""Uhm .. no thank you then I will lose my VIP status, won’t I?""",other
16572,12/22/2024,livechat,"""I played without bonus""",other
11224,12/22/2024,livechat,"""You're not understanding when I pick the game it sends me back to the reward page and says that it doesn't even go to the game""",game issues
16933,12/22/2024,livechat,"""Is it possible I can reset my password without access to my email?""",account issues
2985,12/22/2024,telegram,"""If I deposit with crypto, Could you give me access to cash out to bank?""",payment issues
3450,12/22/2024,telegram,"""Oh wait, this is a bot… still have a good night""",other
15601,12/22/2024,livechat,"""Yeah the 50€ isnt there anymore""",payment issues
15527,12/22/2024,livechat,"""Sorry I might of deposited there on accident and I have no clue how to look at it that way""",other
15923,12/22/2024,livechat,"""Yes I think so""",other
16199,12/22/2024,livechat,"""well thats no good can you plz put a gift free spins on plz""",freespin issues
7028,12/22/2024,livechat,"""Hey so I was trying to get the Santa bonus free spins and I didn't know I had to click on when depositing it just said to deposit not that I had to click on it""",freespin issues
7049,12/22/2024,livechat,"""Yes but I deposited like 5 time""",payment issues
16553,12/22/2024,livechat,"""This is very upsetting. Thank you""",other
16359,12/22/2024,livechat,"""Whyy account been disabled?""",account issues
14534,12/22/2024,livechat,"""It has 3 sets of 20?  So I should have gotten 180 free spins""",freespin issues
15185,12/22/2024,livechat,"""That's what it said when I got the code""",other
2389,12/22/2024,livechat,"""But I've tried all three""",other
15653,12/22/2024,livechat,"""It was a fair win what is the problem""",freespin issues
16535,12/22/2024,livechat,"""No they dont""",other
16543,12/22/2024,livechat,"""I have questions regarding my last cash out. I need to speak to a representative, please.""",payment issues
15520,12/22/2024,livechat,"""Close account""",account issues
16719,12/22/2024,livechat,"""Good morning Jayden""",other
16254,12/22/2024,livechat,"""The shit doesn't work""",other
15563,12/22/2024,livechat,"""What email do I send this shit too""",other
16516,12/22/2024,livechat,""".pdf file for my phone bill""",payment issues
236,12/22/2024,telegram,"""I no longer have access to that email due to a hacker""",account issues
16903,12/22/2024,livechat,"""When is it over?""",other
16638,12/22/2024,livechat,"""Will i transferred to every livechat worker""",other
190,12/22/2024,telegram,"""Why haven't I received my withdrawal from last night yet?""",payment issues
920,12/22/2024,livechat,"""Ok ,Mia thank you for your time""",other
16254,12/22/2024,livechat,"""very nice thank you and Merry Christmas""",other
15895,12/22/2024,livechat,"""Yes, ill go ahead and check it tomorrow""",other
16625,12/22/2024,livechat,"""Nothing works to get my spins back""",freespin issues
16453,12/22/2024,livechat,"""365 is not possible check the first two rounds I was hitting near 200 +""",other
15649,12/22/2024,livechat,"""please make the situation serious so they properly respond""",other
14525,12/23/2024,livechat,"""So how long has it been now""",other
16684,12/23/2024,livechat,"""I have 10 free spins in my rewards that I can’t use right now because they aren’t working""",freespin issues
16887,12/23/2024,livechat,"""a while back I got a guy in here to disable my bonuses because I believe they were messing me up""",payment issues
16969,12/23/2024,livechat,"""that’s 100 spins""",other
16238,12/23/2024,livechat,"""Hello I'm having an issue with my balance it's saying I don't have any which is incorrect I know I still have some I did play my 75 free spins which that is what I guess messed everything up because now it's saying I have no money in there which is not right cuz I should have plenty of money in there""",account issues
10404,12/23/2024,livechat,"""And some of it is""",other
16441,12/23/2024,livechat,"""These hurdles are backwards""",other
16956,12/23/2024,livechat,"""I don’t think you need to test anything on your end""",other
16837,12/23/2024,livechat,"""dif it get lost""",freespin issues
15791,12/23/2024,livechat,"""i need help with verifying my email""",account issues
16722,12/23/2024,livechat,"""Now i will not get nothing?""",other
165,12/23/2024,telegram,"""Please tell me why the hell my money is all on a locked bonus I deposited $55 on there and I would like this issue fixed immediately""",account issues
16573,12/23/2024,livechat,"""I guess I'm burnt until then huh""",other
16169,12/23/2024,livechat,"""You guys have helped me do it support for a service that isn't even what you work for. THANK YOU SO MUCH""",other
2194,12/23/2024,livechat,"""Worst customer service ever""",other
16328,12/23/2024,livechat,"""Hi can I speak to a agent please""",other
16987,12/23/2024,livechat,"""Ok but why do I have a email stating that I was to receive them I clicked on the activate option inside the email and nothing happens""",other
17076,12/23/2024,livechat,"""like the statement""",other
16844,12/23/2024,livechat,"""I'm trying to deposit""",payment issues
1823,12/23/2024,livechat,"""I withdrew 200 yesterday at 5pm and still have not rcvd the funds. This normally via e transfer does not take this long. I have rcvd all other withdrawls since friday immediately""",other
15984,12/23/2024,livechat,"""u can see tho that my bank did send it ?""",payment issues
15747,12/23/2024,livechat,"""no i don’t understand why the Monday bonus option was there when I made deposits yesterday""",account issues
3536,12/23/2024,telegram,"""I did and you told me it wasn't good enough""",account issues
1638,12/23/2024,livechat,"""hello, my crypto wallet ask me for additional information about ltc deposit""",account issues
402,12/23/2024,telegram,"""Hi, I sent $200 of XRP to my old address by accident. Is this now lost?""",payment issues
15088,12/23/2024,livechat,"""Hi please have a look at my attachment""",other
15073,12/23/2024,livechat,"""this is crap""",other
16682,12/23/2024,livechat,"""What ive sent them the exact same way in the past with out issues""",other
16966,12/23/2024,livechat,"""Chala.jamal""",other
16715,12/23/2024,livechat,"""I know but it affects my possibility to get more jackpot $ for next time""",game issues
14146,12/23/2024,livechat,"""Hi there. Just wondering when to expect to recieve the 50%.Monday deposit bonuses? I've made a couple deposits, selected.the 50%.and it didn't seem to come through? Thanks""",account issues
15537,12/23/2024,livechat,"""I won't be able to make the Monday bonus this time 😪""",payment issues
16319,12/23/2024,livechat,"""Because I would to play again i have had a long break away from gambling and I am in full control of my play.""",other
1823,12/23/2024,livechat,"""My cash put keeps failing.  I canceled the bonus that was on there b4 I played so there would b no play through.""",freespin issues
16502,12/23/2024,livechat,"""Why are yall playing like this""",game issues
4547,12/23/2024,livechat,"""Still won't let me""",other
17069,12/23/2024,livechat,"""and you’re running me around the block""",other
16759,12/23/2024,livechat,"""They haven’t been checked?""",other
15969,12/23/2024,livechat,"""Giveback my winning""",other
15869,12/23/2024,livechat,"""And also my deposit bonus 50% which I did not receive either""",payment issues
14563,12/23/2024,livechat,"""50%pnday reload bonus""",other
17234,12/23/2024,livechat,"""is there any way you can credit it""",other
8227,12/23/2024,livechat,"""For activating it during a winning phase lmao""",other
15886,12/23/2024,livechat,"""Approving, if you can return back to my wallet.""",payment issues
16152,12/23/2024,livechat,"""I sent my deposit at 2.57 for the 50% casino bonus""",payment issues
3552,12/23/2024,telegram,"""Sounds good. What can your team do? Sorry I have to ask otherwise I'd never know""",other
3553,12/23/2024,telegram,"""Well that is crappy. I thought depositing thru the weekend u get 200 if u deposit over 100 or something like that""",other
3551,12/23/2024,telegram,"""Sorry less than 100""",other
826,12/23/2024,telegram,"""Hey what happen to my money""",payment issues
3552,12/23/2024,telegram,"""Here is the whole list""",other
826,12/23/2024,telegram,"""I didnt cancel anything""",other
1000,12/23/2024,livechat,"""I deposited a certain amount of light coin over the weekend for the santa's free spins but never received my spins.""",freespin issues
2172,12/24/2024,livechat,"""Good evening... I have tried to make a withdrawal of USD in USDT, and it gets automatically canceled. Can you help me see what is wrong?""",payment issues
16464,12/24/2024,livechat,"""i won 200 dollars and I was not able to withdraw that""",payment issues
1850,12/24/2024,livechat,"""one moment""",other
9888,12/24/2024,livechat,"""And for some reason it shows me up the history of December 3rd but I'm not able to click on it but it's there""",other
17102,12/24/2024,livechat,"""No it says upload failed""",account issues
15873,12/24/2024,livechat,"""Well heck I was just paying attention to what I bet. U can see clearly that it was an accident""",other
14654,12/24/2024,livechat,"""ok thanks for your help, but can I use my jackpots winnings?""",game issues
16664,12/24/2024,livechat,"""So I deposited over $50 for the bonus mania three spend whatever that you guys give for 50 year over deposit and after being deposited you guys deducted 40 something since you guys have done this before last time I had to say something before you guys put my damn bonus on there. I’m sick of this happening. Please rectify it now.""",payment issues
16773,12/24/2024,livechat,"""Can you Verify my Account?😅🫶🏻""",account issues
16808,12/24/2024,livechat,"""You guys fucking blow""",other
17343,12/24/2024,livechat,"""hi i have been an avid user of ur site or years now ad have recruited many freiends im on vacatio r in the states and my account deacrtivated mid playing""",account issues
16231,12/24/2024,livechat,"""Ok so is there an incoming transaction to my new Bitcoin address""",payment issues
17054,12/24/2024,livechat,"""Hi, please erase my account""",account issues
16012,12/24/2024,livechat,"""I’m also going to need a profit and loss""",other
15917,12/24/2024,livechat,"""No interac showing on it, how can i have a VPN?""",freespin issues
17126,12/24/2024,livechat,"""Hey, so I have a bonus code and it says it is valid but it's not showing up""",account issues
15122,12/24/2024,livechat,"""close my account permanently""",account issues
15496,12/24/2024,livechat,"""permanently""",other
16269,12/24/2024,livechat,"""Only that thank you :)""",other
17239,12/24/2024,livechat,"""My free spin codes aren’t working can you please add my free spins""",freespin issues
16470,12/24/2024,livechat,"""That was a typo last one""",other
17400,12/24/2024,livechat,"""What is the minimum deposit?""",payment issues
16683,12/24/2024,livechat,"""Verification""",other
16778,12/24/2024,livechat,"""The description says second chance and the monday spins those are both from deposits and I would’ve been eligible for the same or more if you’re saying it goes by eligibility""",payment issues
15937,12/24/2024,livechat,"""if I actually deposit and I have been vip if we are going off eligibility not the game and email etc why wasn’t I given the same amount if spins""",freespin issues
16788,12/24/2024,livechat,"""100 free spins""",other
17211,12/24/2024,livechat,"""how about a bonus ? \nYes I can see my promo page""",other
16646,12/24/2024,livechat,"""it was a self exclusion""",other
16068,12/24/2024,livechat,"""for example $180 for a deposit of $90 but it didn’t work out like that this time""",payment issues
16212,12/24/2024,livechat,"""i dont remember""",other
16083,12/24/2024,livechat,"""it is difficult for me to find first game""",game issues
17163,12/24/2024,livechat,"""ive tried it a couple of times""",other
18040,12/24/2024,livechat,"""Hi I made a deposit and it's not showing up on my account and it alre""",account issues
12008,12/24/2024,livechat,"""can i whitdraw from the netherlands""",freespin issues
18803,12/24/2024,livechat,"""Need to change my email""",account issues
15401,12/24/2024,livechat,"""Hello I just sent a deposit""",payment issues
18125,12/24/2024,livechat,"""No auto spin is not on it’s your games even the games that don’t have a speed setting is doing that""",game issues
5584,12/24/2024,livechat,"""Ty for your time""",other
18872,12/24/2024,livechat,"""See I told u I know how to use those tiny bets lol""",game issues
17680,12/24/2024,livechat,"""i got uphold to play""",freespin issues
18309,12/24/2024,livechat,"""manh times still no response""",other
17893,12/24/2024,livechat,"""Hello, i uploaded a document, its an ownership letter from skrill""",other
16050,12/24/2024,livechat,"""id like some cashback thanks""",payment issues
17695,12/24/2024,livechat,"""My withdrawal has been pending for the last couple of hours all documents have been provided""",account issues
3882,12/25/2024,telegram,"""Just keeps saying contact support""",other
2925,12/25/2024,telegram,"""Just kind of wondering what is taking so long on my deposit""",account issues
17451,12/25/2024,livechat,"""Ok one second""",other
18597,12/25/2024,livechat,"""the sign on promo""",freespin issues
17900,12/25/2024,livechat,"""Need h3lp with my payout""",payment issues
16338,12/25/2024,livechat,"""I keep trying to use these free spins but it won't it just keeps rerouting me and it won't load them""",freespin issues
18087,12/25/2024,livechat,"""Keep grtting errors everytime i get a bonus smh""",payment issues
18567,12/25/2024,livechat,"""trying to use my weekly freespins but there is some sort of a glitch happening""",freespin issues
18396,12/25/2024,livechat,"""sk idk what else to do""",other
17906,12/25/2024,livechat,"""yes and i was nit doneyet""",other
18205,12/25/2024,livechat,"""Isn't there an immersive table on your site? Sir""",other
18239,12/25/2024,livechat,"""or are considered applicable""",other
17746,12/25/2024,livechat,"""no spins in my current sets""",freespin issues
18181,12/25/2024,livechat,"""Why I can't play these free spins that was in my email""",freespin issues
18547,12/25/2024,livechat,"""Christmaseve""",other
18003,12/25/2024,livechat,"""And of course I'm going to deposit some as well after withdrawal""",payment issues
7219,12/25/2024,livechat,"""I revieved 50 free spins and I went to activate it and they won't play""",freespin issues
18306,12/25/2024,livechat,"""I usually receive a verification email to say it has been approved""",other
7630,12/25/2024,livechat,"""That's all it does won't let me even began the free playa""",freespin issues
18403,12/25/2024,livechat,"""Again I made a deposit n it still hasn't showed up in the que""",payment issues
18042,12/25/2024,livechat,"""Last time it took a while to show up but it thi oong""",other
11584,12/25/2024,livechat,"""You're welcome, thank you again!""",other
17531,12/25/2024,livechat,"""Ii recognized i was given one game option for two games and three game options for the other.  Now I don’t see the three game option up at all.""",other
9675,12/25/2024,livechat,"""Ok can you check for me I can't find it anywhere""",other
1890,12/25/2024,livechat,"""It's says it's confirmed on the blockchain""",other
18046,12/25/2024,livechat,"""Ohhh I thought u have to win more then 333""",game issues
17627,12/25/2024,livechat,"""It did I watched it""",other
18204,12/25/2024,livechat,"""ohhhh wowwwww""",other
18742,12/25/2024,livechat,"""I was wondering y my I’d is still accepted it’s been hours""",other
18980,12/25/2024,livechat,"""after those spins i canceled a different active bonus that i had for ETH which it said id have the 0.00137 remaining if i canceled the other bonus but it took it all""",freespin issues
18421,12/25/2024,livechat,"""See can I please verify and separate the accounts emails please""",account issues
17921,12/25/2024,livechat,"""My deposit is still pending""",payment issues
18247,12/25/2024,livechat,"""no worries! thank you for your time!""",other
18668,12/25/2024,livechat,"""Oh would have left it as it is.""",other
918,12/25/2024,telegram,"""Oh wait it’s fixed. Thank you.""",other
18958,12/25/2024,livechat,"""i don’t use it and unable to access it""",account issues
18597,12/25/2024,livechat,"""Payment account used by another  user""",other
18313,12/25/2024,livechat,"""I can not access that email anymore""",account issues
19123,12/25/2024,livechat,"""From all the deposits i made i only got the spin once""",account issues
17868,12/25/2024,livechat,"""Why do I have to deposit so much""",account issues
14783,12/25/2024,livechat,"""It's costing you more business than you know""",other
13482,12/25/2024,livechat,"""Merry Christmas""",other
18831,12/25/2024,livechat,"""It's say it's pending because your people haven't checked it yet!!!""",other
17945,12/25/2024,livechat,"""Oh sick girl only seen one deposit for the time. OK, thank you""",payment issues
17814,12/25/2024,livechat,"""i do not see the bets before""",other
